Label, PI value, Time [s], OMP Threads, Iteration No.
Critical Parallel Execution, 3.141593, 1.725523, 2, 2
Critical Parallel Execution, 3.141593, 1.727161, 3, 2
Critical Parallel Execution, 3.141593, 1.727533, 4, 2
Critical Parallel Execution, 3.141593, 1.727311, 5, 2
Critical Parallel Execution, 3.141593, 1.726208, 6, 2
Critical Parallel Execution, 3.141593, 1.729511, 7, 2
Critical Parallel Execution, 3.141593, 1.724044, 8, 2
Critical Parallel Execution, 3.141593, 1.722945, 9, 2
Critical Parallel Execution, 3.141593, 1.724288, 10, 2
Critical Parallel Execution, 3.141593, 1.726116, 11, 2
Critical Parallel Execution, 3.141593, 1.728033, 12, 2
Critical Parallel Execution, 3.141593, 1.726337, 13, 2
Critical Parallel Execution, 3.141593, 1.732021, 14, 2
Critical Parallel Execution, 3.141593, 1.731133, 15, 2
Critical Parallel Execution, 3.141593, 1.724790, 16, 2
Critical Parallel Execution, 3.141593, 1.725623, 17, 2
Critical Parallel Execution, 3.141593, 1.728061, 18, 2
Critical Parallel Execution, 3.141593, 1.728834, 19, 2
Critical Parallel Execution, 3.141593, 1.724319, 20, 2
Critical Parallel Execution, 3.141593, 1.725186, 21, 2
Critical Parallel Execution, 3.141593, 1.724479, 22, 2
Critical Parallel Execution, 3.141593, 1.724838, 23, 2
Critical Parallel Execution, 3.141593, 1.725589, 24, 2
Critical Parallel Execution, 3.141593, 1.725038, 25, 2
Critical Parallel Execution, 3.141593, 1.724804, 26, 2
Critical Parallel Execution, 3.141593, 1.724088, 27, 2
Critical Parallel Execution, 3.141593, 1.724315, 28, 2
Critical Parallel Execution, 3.141593, 1.725635, 29, 2
Critical Parallel Execution, 3.141593, 1.724812, 30, 2
Critical Parallel Execution, 3.141593, 1.724749, 31, 2
Critical Parallel Execution, 3.141593, 1.724339, 32, 2
Critical Parallel Execution, 3.141593, 1.725891, 33, 2
Critical Parallel Execution, 3.141593, 1.726395, 34, 2
Critical Parallel Execution, 3.141593, 1.726069, 35, 2
Critical Parallel Execution, 3.141593, 1.726494, 36, 2
Critical Parallel Execution, 3.141593, 1.727136, 37, 2
Critical Parallel Execution, 3.141593, 1.727187, 38, 2
Critical Parallel Execution, 3.141593, 1.726052, 39, 2
Critical Parallel Execution, 3.141593, 1.726100, 40, 2
Critical Parallel Execution, 3.141593, 1.726720, 41, 2
Critical Parallel Execution, 3.141593, 1.726362, 42, 2
Critical Parallel Execution, 3.141593, 1.725791, 43, 2
Critical Parallel Execution, 3.141593, 1.728195, 44, 2
Critical Parallel Execution, 3.141593, 1.725728, 45, 2
Critical Parallel Execution, 3.141593, 1.725229, 46, 2
Critical Parallel Execution, 3.141593, 1.725311, 47, 2
Critical Parallel Execution, 3.141593, 1.725039, 48, 2
Critical Parallel Execution, 3.141593, 1.728584, 49, 2
Critical Parallel Execution, 3.141593, 1.726706, 50, 2
Critical Parallel Execution, 3.141593, 1.727283, 51, 2
Critical Parallel Execution, 3.141593, 1.726537, 52, 2
Critical Parallel Execution, 3.141593, 1.726735, 53, 2
Critical Parallel Execution, 3.141593, 1.725809, 54, 2
Critical Parallel Execution, 3.141593, 1.725666, 55, 2
Critical Parallel Execution, 3.141593, 1.726937, 56, 2
Critical Parallel Execution, 3.141593, 1.725531, 57, 2
Critical Parallel Execution, 3.141593, 1.725892, 58, 2
Critical Parallel Execution, 3.141593, 1.726323, 59, 2
Critical Parallel Execution, 3.141593, 1.726980, 60, 2
Critical Parallel Execution, 3.141593, 1.726713, 61, 2
Critical Parallel Execution, 3.141593, 1.727133, 62, 2
Critical Parallel Execution, 3.141593, 1.726428, 63, 2
Critical Parallel Execution, 3.141593, 1.726707, 64, 2
Critical Parallel Execution, 3.141593, 1.726812, 65, 2
Critical Parallel Execution, 3.141593, 1.726420, 66, 2
Critical Parallel Execution, 3.141593, 1.725865, 67, 2
Critical Parallel Execution, 3.141593, 1.726485, 68, 2
Critical Parallel Execution, 3.141593, 1.726254, 69, 2
Critical Parallel Execution, 3.141593, 1.726414, 70, 2
Critical Parallel Execution, 3.141593, 1.730129, 71, 2
Critical Parallel Execution, 3.141593, 1.727196, 72, 2
Critical Parallel Execution, 3.141593, 1.726470, 73, 2
Critical Parallel Execution, 3.141593, 1.726772, 74, 2
Critical Parallel Execution, 3.141593, 1.726587, 75, 2
Critical Parallel Execution, 3.141593, 1.728336, 76, 2
Critical Parallel Execution, 3.141593, 1.729461, 77, 2
Critical Parallel Execution, 3.141593, 1.739830, 78, 2
Critical Parallel Execution, 3.141593, 1.757257, 79, 2
Critical Parallel Execution, 3.141593, 1.767172, 80, 2
Critical Parallel Execution, 3.141593, 1.781547, 81, 2
Critical Parallel Execution, 3.141593, 1.782141, 82, 2
Critical Parallel Execution, 3.141593, 1.786399, 83, 2
Critical Parallel Execution, 3.141593, 1.787087, 84, 2
Critical Parallel Execution, 3.141593, 1.795074, 85, 2
Critical Parallel Execution, 3.141593, 1.798156, 86, 2
Critical Parallel Execution, 3.141593, 1.799425, 87, 2
Critical Parallel Execution, 3.141593, 1.795519, 88, 2
Critical Parallel Execution, 3.141593, 1.799130, 89, 2
Critical Parallel Execution, 3.141593, 1.807656, 90, 2
Critical Parallel Execution, 3.141593, 1.805974, 91, 2
Critical Parallel Execution, 3.141593, 1.816135, 92, 2
Critical Parallel Execution, 3.141593, 1.821873, 93, 2
Critical Parallel Execution, 3.141593, 1.819256, 94, 2
Critical Parallel Execution, 3.141593, 1.822554, 95, 2
Critical Parallel Execution, 3.141593, 1.833718, 96, 2
Critical Parallel Execution, 3.141593, 1.868353, 97, 2
Critical Parallel Execution, 3.141593, 1.874188, 98, 2
Critical Parallel Execution, 3.141593, 1.889556, 99, 2
Critical Parallel Execution, 3.141593, 1.887342, 100, 2
Critical Parallel Execution, 3.141593, 1.898788, 101, 2
Critical Parallel Execution, 3.141593, 1.907762, 102, 2
Critical Parallel Execution, 3.141593, 1.920014, 103, 2
Critical Parallel Execution, 3.141593, 1.924463, 104, 2
Critical Parallel Execution, 3.141593, 1.925922, 105, 2
Critical Parallel Execution, 3.141593, 1.931716, 106, 2
Critical Parallel Execution, 3.141593, 1.935694, 107, 2
Critical Parallel Execution, 3.141593, 1.941974, 108, 2
Critical Parallel Execution, 3.141593, 1.949532, 109, 2
Critical Parallel Execution, 3.141593, 1.956849, 110, 2
Critical Parallel Execution, 3.141593, 1.953553, 111, 2
Critical Parallel Execution, 3.141593, 1.953235, 112, 2
Critical Parallel Execution, 3.141593, 1.965148, 113, 2
Critical Parallel Execution, 3.141593, 1.966565, 114, 2
Critical Parallel Execution, 3.141593, 1.973692, 115, 2
Critical Parallel Execution, 3.141593, 1.980548, 116, 2
Critical Parallel Execution, 3.141593, 1.980947, 117, 2
Critical Parallel Execution, 3.141593, 1.982405, 118, 2
Critical Parallel Execution, 3.141593, 1.984751, 119, 2
Critical Parallel Execution, 3.141593, 1.986307, 120, 2
Critical Parallel Execution, 3.141593, 1.986776, 121, 2
Critical Parallel Execution, 3.141593, 1.985894, 122, 2
Critical Parallel Execution, 3.141593, 1.985854, 123, 2
Critical Parallel Execution, 3.141593, 2.010204, 124, 2
Critical Parallel Execution, 3.141593, 1.986754, 125, 2
Critical Parallel Execution, 3.141593, 1.986632, 126, 2
Critical Parallel Execution, 3.141593, 1.988578, 127, 2
Critical Parallel Execution, 3.141593, 2.099743, 128, 2
FOR parallel Execution, 0.000000, 1.729581, 1, 2
FOR parallel Execution, 0.000000, 0.866637, 2, 2
FOR parallel Execution, 0.000000, 0.576482, 3, 2
FOR parallel Execution, 0.000000, 0.431559, 4, 2
FOR parallel Execution, 0.000000, 0.345888, 5, 2
FOR parallel Execution, 0.000000, 0.289175, 6, 2
FOR parallel Execution, 0.000000, 0.247042, 7, 2
FOR parallel Execution, 0.000000, 0.217095, 8, 2
FOR parallel Execution, 0.000000, 0.192519, 9, 2
FOR parallel Execution, 0.000000, 0.173365, 10, 2
FOR parallel Execution, 0.000000, 0.158153, 11, 2
FOR parallel Execution, 0.000000, 0.145993, 12, 2
FOR parallel Execution, 0.000000, 0.133502, 13, 2
FOR parallel Execution, 0.000000, 0.124729, 14, 2
FOR parallel Execution, 0.000000, 0.116484, 15, 2
FOR parallel Execution, 0.000000, 0.109449, 16, 2
FOR parallel Execution, 0.000000, 0.102054, 17, 2
FOR parallel Execution, 0.000000, 0.096601, 18, 2
FOR parallel Execution, 0.000000, 0.091497, 19, 2
FOR parallel Execution, 0.000000, 0.086717, 20, 2
FOR parallel Execution, 0.000000, 0.083159, 21, 2
FOR parallel Execution, 0.000000, 0.079230, 22, 2
FOR parallel Execution, 0.000000, 0.075765, 23, 2
FOR parallel Execution, 0.000000, 0.072199, 24, 2
FOR parallel Execution, 0.000000, 0.069775, 25, 2
FOR parallel Execution, 0.000000, 0.067122, 26, 2
FOR parallel Execution, 0.000000, 0.064740, 27, 2
FOR parallel Execution, 0.000000, 0.062273, 28, 2
FOR parallel Execution, 0.000000, 0.060634, 29, 2
FOR parallel Execution, 0.000000, 0.058261, 30, 2
FOR parallel Execution, 0.000000, 0.055800, 31, 2
FOR parallel Execution, 0.000000, 0.054618, 32, 2
FOR parallel Execution, 0.000000, 0.052785, 33, 2
FOR parallel Execution, 0.000000, 0.051617, 34, 2
FOR parallel Execution, 0.000000, 0.050074, 35, 2
FOR parallel Execution, 0.000000, 0.048598, 36, 2
FOR parallel Execution, 0.000000, 0.046984, 37, 2
FOR parallel Execution, 0.000000, 0.046391, 38, 2
FOR parallel Execution, 0.000000, 0.044963, 39, 2
FOR parallel Execution, 0.000000, 0.044060, 40, 2
FOR parallel Execution, 0.000000, 0.042787, 41, 2
FOR parallel Execution, 0.000000, 0.041958, 42, 2
FOR parallel Execution, 0.000000, 0.040870, 43, 2
FOR parallel Execution, 0.000000, 0.040105, 44, 2
FOR parallel Execution, 0.000000, 0.038981, 45, 2
FOR parallel Execution, 0.000000, 0.038169, 46, 2
FOR parallel Execution, 0.000000, 0.037868, 47, 2
FOR parallel Execution, 0.000000, 0.036858, 48, 2
FOR parallel Execution, 0.000000, 0.035880, 49, 2
FOR parallel Execution, 0.000000, 0.034724, 50, 2
FOR parallel Execution, 0.000000, 0.034761, 51, 2
FOR parallel Execution, 0.000000, 0.033345, 52, 2
FOR parallel Execution, 0.000000, 0.033279, 53, 2
FOR parallel Execution, 0.000000, 0.032117, 54, 2
FOR parallel Execution, 0.000000, 0.032014, 55, 2
FOR parallel Execution, 0.000000, 0.031528, 56, 2
FOR parallel Execution, 0.000000, 0.030427, 57, 2
FOR parallel Execution, 0.000000, 0.030675, 58, 2
FOR parallel Execution, 0.000000, 0.030054, 59, 2
FOR parallel Execution, 0.000000, 0.028910, 60, 2
FOR parallel Execution, 0.000000, 0.029153, 61, 2
FOR parallel Execution, 0.000000, 0.028638, 62, 2
FOR parallel Execution, 0.000000, 0.028298, 63, 2
FOR parallel Execution, 0.000000, 0.027723, 64, 2
FOR parallel Execution, 0.000000, 0.026966, 65, 2
FOR parallel Execution, 0.000000, 0.026637, 66, 2
FOR parallel Execution, 0.000000, 0.026664, 67, 2
FOR parallel Execution, 0.000000, 0.026431, 68, 2
FOR parallel Execution, 0.000000, 0.025673, 69, 2
FOR parallel Execution, 0.000000, 0.025693, 70, 2
FOR parallel Execution, 0.000000, 0.024967, 71, 2
FOR parallel Execution, 0.000000, 0.024905, 72, 2
FOR parallel Execution, 0.000000, 0.024448, 73, 2
FOR parallel Execution, 0.000000, 0.025250, 74, 2
FOR parallel Execution, 0.000000, 0.024252, 75, 2
FOR parallel Execution, 0.000000, 0.024301, 76, 2
FOR parallel Execution, 0.000000, 0.023644, 77, 2
FOR parallel Execution, 0.000000, 0.023661, 78, 2
FOR parallel Execution, 0.000000, 0.023503, 79, 2
FOR parallel Execution, 0.000000, 0.024376, 80, 2
FOR parallel Execution, 0.000000, 0.022768, 81, 2
FOR parallel Execution, 0.000000, 0.022469, 82, 2
FOR parallel Execution, 0.000000, 0.022292, 83, 2
FOR parallel Execution, 0.000000, 0.021865, 84, 2
FOR parallel Execution, 0.000000, 0.022215, 85, 2
FOR parallel Execution, 0.000000, 0.022063, 86, 2
FOR parallel Execution, 0.000000, 0.022308, 87, 2
FOR parallel Execution, 0.000000, 0.021344, 88, 2
FOR parallel Execution, 0.000000, 0.021173, 89, 2
FOR parallel Execution, 0.000000, 0.020652, 90, 2
FOR parallel Execution, 0.000000, 0.020811, 91, 2
FOR parallel Execution, 0.000000, 0.020642, 92, 2
FOR parallel Execution, 0.000000, 0.020253, 93, 2
FOR parallel Execution, 0.000000, 0.019898, 94, 2
FOR parallel Execution, 0.000000, 0.020252, 95, 2
FOR parallel Execution, 0.000000, 0.020726, 96, 2
FOR parallel Execution, 0.000000, 0.019584, 97, 2
FOR parallel Execution, 0.000000, 0.020380, 98, 2
FOR parallel Execution, 0.000000, 0.019985, 99, 2
FOR parallel Execution, 0.000000, 0.019252, 100, 2
FOR parallel Execution, 0.000000, 0.019643, 101, 2
FOR parallel Execution, 0.000000, 0.019278, 102, 2
FOR parallel Execution, 0.000000, 0.019193, 103, 2
FOR parallel Execution, 0.000000, 0.018818, 104, 2
FOR parallel Execution, 0.000000, 0.018959, 105, 2
FOR parallel Execution, 0.000000, 0.018335, 106, 2
FOR parallel Execution, 0.000000, 0.018421, 107, 2
FOR parallel Execution, 0.000000, 0.018602, 108, 2
FOR parallel Execution, 0.000000, 0.018399, 109, 2
FOR parallel Execution, 0.000000, 0.018103, 110, 2
FOR parallel Execution, 0.000000, 0.017751, 111, 2
FOR parallel Execution, 0.000000, 0.017730, 112, 2
FOR parallel Execution, 0.000000, 0.017687, 113, 2
FOR parallel Execution, 0.000000, 0.017412, 114, 2
FOR parallel Execution, 0.000000, 0.017492, 115, 2
FOR parallel Execution, 0.000000, 0.017138, 116, 2
FOR parallel Execution, 0.000000, 0.017543, 117, 2
FOR parallel Execution, 0.000000, 0.017175, 118, 2
FOR parallel Execution, 0.000000, 0.016899, 119, 2
FOR parallel Execution, 0.000000, 0.016898, 120, 2
FOR parallel Execution, 0.000000, 0.016825, 121, 2
FOR parallel Execution, 0.000000, 0.016786, 122, 2
FOR parallel Execution, 0.000000, 0.016636, 123, 2
FOR parallel Execution, 0.000000, 0.016451, 124, 2
FOR parallel Execution, 0.000000, 0.016297, 125, 2
FOR parallel Execution, 0.000000, 0.016417, 126, 2
FOR parallel Execution, 0.000000, 0.016393, 127, 2
FOR parallel Execution, 0.000000, 0.034174, 128, 2
Reduced FOR parallel Execution, 3.141593, 1.741181, 1, 2
Reduced FOR parallel Execution, 3.141593, 0.868040, 2, 2
Reduced FOR parallel Execution, 3.141593, 0.578584, 3, 2
Reduced FOR parallel Execution, 3.141593, 0.434263, 4, 2
Reduced FOR parallel Execution, 3.141593, 0.347626, 5, 2
Reduced FOR parallel Execution, 3.141593, 0.289245, 6, 2
Reduced FOR parallel Execution, 3.141593, 0.247924, 7, 2
Reduced FOR parallel Execution, 3.141593, 0.216803, 8, 2
Reduced FOR parallel Execution, 3.141593, 0.192645, 9, 2
Reduced FOR parallel Execution, 3.141593, 0.173461, 10, 2
Reduced FOR parallel Execution, 3.141593, 0.157806, 11, 2
Reduced FOR parallel Execution, 3.141593, 0.144478, 12, 2
Reduced FOR parallel Execution, 3.141593, 0.133806, 13, 2
Reduced FOR parallel Execution, 3.141593, 0.123770, 14, 2
Reduced FOR parallel Execution, 3.141593, 0.115782, 15, 2
Reduced FOR parallel Execution, 3.141593, 0.108528, 16, 2
Reduced FOR parallel Execution, 3.141593, 0.102005, 17, 2
Reduced FOR parallel Execution, 3.141593, 0.097063, 18, 2
Reduced FOR parallel Execution, 3.141593, 0.091825, 19, 2
Reduced FOR parallel Execution, 3.141593, 0.088238, 20, 2
Reduced FOR parallel Execution, 3.141593, 0.082751, 21, 2
Reduced FOR parallel Execution, 3.141593, 0.079219, 22, 2
Reduced FOR parallel Execution, 3.141593, 0.075882, 23, 2
Reduced FOR parallel Execution, 3.141593, 0.072659, 24, 2
Reduced FOR parallel Execution, 3.141593, 0.069281, 25, 2
Reduced FOR parallel Execution, 3.141593, 0.067116, 26, 2
Reduced FOR parallel Execution, 3.141593, 0.064562, 27, 2
Reduced FOR parallel Execution, 3.141593, 0.062145, 28, 2
Reduced FOR parallel Execution, 3.141593, 0.060329, 29, 2
Reduced FOR parallel Execution, 3.141593, 0.058119, 30, 2
Reduced FOR parallel Execution, 3.141593, 0.056943, 31, 2
Reduced FOR parallel Execution, 3.141593, 0.054539, 32, 2
Reduced FOR parallel Execution, 3.141593, 0.052633, 33, 2
Reduced FOR parallel Execution, 3.141593, 0.051235, 34, 2
Reduced FOR parallel Execution, 3.141593, 0.049685, 35, 2
Reduced FOR parallel Execution, 3.141593, 0.048318, 36, 2
Reduced FOR parallel Execution, 3.141593, 0.047306, 37, 2
Reduced FOR parallel Execution, 3.141593, 0.046115, 38, 2
Reduced FOR parallel Execution, 3.141593, 0.044908, 39, 2
Reduced FOR parallel Execution, 3.141593, 0.043855, 40, 2
Reduced FOR parallel Execution, 3.141593, 0.043109, 41, 2
Reduced FOR parallel Execution, 3.141593, 0.041782, 42, 2
Reduced FOR parallel Execution, 3.141593, 0.040515, 43, 2
Reduced FOR parallel Execution, 3.141593, 0.039811, 44, 2
Reduced FOR parallel Execution, 3.141593, 0.038889, 45, 2
Reduced FOR parallel Execution, 3.141593, 0.038126, 46, 2
Reduced FOR parallel Execution, 3.141593, 0.037321, 47, 2
Reduced FOR parallel Execution, 3.141593, 0.036384, 48, 2
Reduced FOR parallel Execution, 3.141593, 0.035957, 49, 2
Reduced FOR parallel Execution, 3.141593, 0.035266, 50, 2
Reduced FOR parallel Execution, 3.141593, 0.034019, 51, 2
Reduced FOR parallel Execution, 3.141593, 0.033934, 52, 2
Reduced FOR parallel Execution, 3.141593, 0.033168, 53, 2
Reduced FOR parallel Execution, 3.141593, 0.032785, 54, 2
Reduced FOR parallel Execution, 3.141593, 0.032020, 55, 2
Reduced FOR parallel Execution, 3.141593, 0.031588, 56, 2
Reduced FOR parallel Execution, 3.141593, 0.030709, 57, 2
Reduced FOR parallel Execution, 3.141593, 0.030247, 58, 2
Reduced FOR parallel Execution, 3.141593, 0.029785, 59, 2
Reduced FOR parallel Execution, 3.141593, 0.028910, 60, 2
Reduced FOR parallel Execution, 3.141593, 0.028801, 61, 2
Reduced FOR parallel Execution, 3.141593, 0.028421, 62, 2
Reduced FOR parallel Execution, 3.141593, 0.028409, 63, 2
Reduced FOR parallel Execution, 3.141593, 0.027194, 64, 2
Reduced FOR parallel Execution, 3.141593, 0.027463, 65, 2
Reduced FOR parallel Execution, 3.141593, 0.027129, 66, 2
Reduced FOR parallel Execution, 3.141593, 0.026173, 67, 2
Reduced FOR parallel Execution, 3.141593, 0.026197, 68, 2
Reduced FOR parallel Execution, 3.141593, 0.025741, 69, 2
Reduced FOR parallel Execution, 3.141593, 0.025941, 70, 2
Reduced FOR parallel Execution, 3.141593, 0.024886, 71, 2
Reduced FOR parallel Execution, 3.141593, 0.024820, 72, 2
Reduced FOR parallel Execution, 3.141593, 0.024694, 73, 2
Reduced FOR parallel Execution, 3.141593, 0.024361, 74, 2
Reduced FOR parallel Execution, 3.141593, 0.023846, 75, 2
Reduced FOR parallel Execution, 3.141593, 0.024105, 76, 2
Reduced FOR parallel Execution, 3.141593, 0.023549, 77, 2
Reduced FOR parallel Execution, 3.141593, 0.023119, 78, 2
Reduced FOR parallel Execution, 3.141593, 0.023829, 79, 2
Reduced FOR parallel Execution, 3.141593, 0.022774, 80, 2
Reduced FOR parallel Execution, 3.141593, 0.022429, 81, 2
Reduced FOR parallel Execution, 3.141593, 0.023151, 82, 2
Reduced FOR parallel Execution, 3.141593, 0.021992, 83, 2
Reduced FOR parallel Execution, 3.141593, 0.022427, 84, 2
Reduced FOR parallel Execution, 3.141593, 0.022156, 85, 2
Reduced FOR parallel Execution, 3.141593, 0.022068, 86, 2
Reduced FOR parallel Execution, 3.141593, 0.021355, 87, 2
Reduced FOR parallel Execution, 3.141593, 0.021235, 88, 2
Reduced FOR parallel Execution, 3.141593, 0.021377, 89, 2
Reduced FOR parallel Execution, 3.141593, 0.021351, 90, 2
Reduced FOR parallel Execution, 3.141593, 0.021509, 91, 2
Reduced FOR parallel Execution, 3.141593, 0.020637, 92, 2
Reduced FOR parallel Execution, 3.141593, 0.020191, 93, 2
Reduced FOR parallel Execution, 3.141593, 0.020304, 94, 2
Reduced FOR parallel Execution, 3.141593, 0.020081, 95, 2
Reduced FOR parallel Execution, 3.141593, 0.019989, 96, 2
Reduced FOR parallel Execution, 3.141593, 0.020151, 97, 2
Reduced FOR parallel Execution, 3.141593, 0.019775, 98, 2
Reduced FOR parallel Execution, 3.141593, 0.019334, 99, 2
Reduced FOR parallel Execution, 3.141593, 0.019301, 100, 2
Reduced FOR parallel Execution, 3.141593, 0.019173, 101, 2
Reduced FOR parallel Execution, 3.141593, 0.019257, 102, 2
Reduced FOR parallel Execution, 3.141593, 0.019066, 103, 2
Reduced FOR parallel Execution, 3.141593, 0.018881, 104, 2
Reduced FOR parallel Execution, 3.141593, 0.018895, 105, 2
Reduced FOR parallel Execution, 3.141593, 0.019714, 106, 2
Reduced FOR parallel Execution, 3.141593, 0.018420, 107, 2
Reduced FOR parallel Execution, 3.141593, 0.018930, 108, 2
Reduced FOR parallel Execution, 3.141593, 0.018519, 109, 2
Reduced FOR parallel Execution, 3.141593, 0.017994, 110, 2
Reduced FOR parallel Execution, 3.141593, 0.017765, 111, 2
Reduced FOR parallel Execution, 3.141593, 0.018207, 112, 2
Reduced FOR parallel Execution, 3.141593, 0.017660, 113, 2
Reduced FOR parallel Execution, 3.141593, 0.017876, 114, 2
Reduced FOR parallel Execution, 3.141593, 0.017546, 115, 2
Reduced FOR parallel Execution, 3.141593, 0.017266, 116, 2
Reduced FOR parallel Execution, 3.141593, 0.017406, 117, 2
Reduced FOR parallel Execution, 3.141593, 0.017234, 118, 2
Reduced FOR parallel Execution, 3.141593, 0.016755, 119, 2
Reduced FOR parallel Execution, 3.141593, 0.017242, 120, 2
Reduced FOR parallel Execution, 3.141593, 0.016686, 121, 2
Reduced FOR parallel Execution, 3.141593, 0.016661, 122, 2
Reduced FOR parallel Execution, 3.141593, 0.016817, 123, 2
Reduced FOR parallel Execution, 3.141593, 0.016433, 124, 2
Reduced FOR parallel Execution, 3.141593, 0.016332, 125, 2
Reduced FOR parallel Execution, 3.141593, 0.016233, 126, 2
Reduced FOR parallel Execution, 3.141593, 0.015933, 127, 2
Reduced FOR parallel Execution, 3.141593, 0.015865, 128, 2
Label, PI value, Time [s], OMP Threads, Iteration No.
Serial Execution, 3.141593, 1.738639, 1, 3
Simple Parallel execution, 3.166136, 1.743482, 1, 3
Simple Parallel execution, 3.166136, 3.061519, 2, 3
Simple Parallel execution, 3.166136, 2.011770, 3, 3
Simple Parallel execution, 3.166136, 1.558614, 4, 3
Simple Parallel execution, 3.166136, 1.784316, 5, 3
Simple Parallel execution, 3.166136, 1.835050, 6, 3
Simple Parallel execution, 3.166136, 1.912155, 7, 3
Simple Parallel execution, 3.166136, 2.039424, 8, 3
Simple Parallel execution, 3.166136, 2.161555, 9, 3
Simple Parallel execution, 3.166136, 2.245351, 10, 3
Simple Parallel execution, 3.166136, 2.024763, 11, 3
Simple Parallel execution, 3.166136, 1.867787, 12, 3
Simple Parallel execution, 3.166136, 1.724436, 13, 3
Simple Parallel execution, 3.166136, 1.589805, 14, 3
Simple Parallel execution, 3.166136, 1.493611, 15, 3
Simple Parallel execution, 3.166136, 1.402784, 16, 3
Simple Parallel execution, 3.166136, 1.315381, 17, 3
Simple Parallel execution, 3.166136, 1.267512, 18, 3
Simple Parallel execution, 3.166136, 1.215280, 19, 3
Simple Parallel execution, 3.166136, 1.152898, 20, 3
Simple Parallel execution, 3.166136, 1.107391, 21, 3
Simple Parallel execution, 3.166136, 1.052482, 22, 3
Simple Parallel execution, 3.166136, 0.981449, 23, 3
Simple Parallel execution, 3.166136, 0.924427, 24, 3
Simple Parallel execution, 3.166136, 0.907629, 25, 3
Simple Parallel execution, 3.166136, 0.905892, 26, 3
Simple Parallel execution, 3.166136, 0.833500, 27, 3
Simple Parallel execution, 3.166136, 0.796347, 28, 3
Simple Parallel execution, 3.166136, 0.790716, 29, 3
Simple Parallel execution, 3.166136, 0.758618, 30, 3
Simple Parallel execution, 3.166136, 0.754150, 31, 3
Simple Parallel execution, 3.166136, 0.701871, 32, 3
Simple Parallel execution, 3.166136, 0.683104, 33, 3
Simple Parallel execution, 3.166136, 0.686941, 34, 3
Simple Parallel execution, 3.166136, 0.679370, 35, 3
Simple Parallel execution, 3.166136, 0.654171, 36, 3
Simple Parallel execution, 3.166136, 0.634697, 37, 3
Simple Parallel execution, 3.166136, 0.622939, 38, 3
Simple Parallel execution, 3.166136, 0.620422, 39, 3
Simple Parallel execution, 3.166136, 0.629393, 40, 3
Simple Parallel execution, 3.166136, 0.574402, 41, 3
Simple Parallel execution, 3.166136, 0.570535, 42, 3
Simple Parallel execution, 3.166136, 0.547067, 43, 3
Simple Parallel execution, 3.166136, 0.554931, 44, 3
Simple Parallel execution, 3.166136, 0.528716, 45, 3
Simple Parallel execution, 3.166136, 0.538651, 46, 3
Simple Parallel execution, 3.166136, 0.506321, 47, 3
Simple Parallel execution, 3.166136, 0.527676, 48, 3
Simple Parallel execution, 3.166136, 0.482238, 49, 3
Simple Parallel execution, 3.166136, 0.498265, 50, 3
Simple Parallel execution, 3.166136, 0.476422, 51, 3
Simple Parallel execution, 3.166136, 0.458047, 52, 3
Simple Parallel execution, 3.166136, 0.446542, 53, 3
Simple Parallel execution, 3.166136, 0.441277, 54, 3
Simple Parallel execution, 3.166136, 0.433490, 55, 3
Simple Parallel execution, 3.166136, 0.443386, 56, 3
Simple Parallel execution, 3.166136, 0.414479, 57, 3
Simple Parallel execution, 3.166136, 0.408178, 58, 3
Simple Parallel execution, 3.166136, 0.403008, 59, 3
Simple Parallel execution, 3.166136, 0.396848, 60, 3
Simple Parallel execution, 3.166136, 0.385087, 61, 3
Simple Parallel execution, 3.166136, 0.376190, 62, 3
Simple Parallel execution, 3.166136, 0.369431, 63, 3
Simple Parallel execution, 3.166136, 0.363616, 64, 3
Simple Parallel execution, 3.166136, 0.359754, 65, 3
Simple Parallel execution, 3.166136, 0.347038, 66, 3
Simple Parallel execution, 3.166136, 0.342609, 67, 3
Simple Parallel execution, 3.166136, 0.338979, 68, 3
Simple Parallel execution, 3.166136, 0.334454, 69, 3
Simple Parallel execution, 3.166136, 0.333061, 70, 3
Simple Parallel execution, 3.166136, 0.328808, 71, 3
Simple Parallel execution, 3.166136, 0.333061, 72, 3
Simple Parallel execution, 3.166136, 0.325807, 73, 3
Simple Parallel execution, 3.166136, 0.322041, 74, 3
Simple Parallel execution, 3.166136, 0.317439, 75, 3
Simple Parallel execution, 3.166136, 0.320564, 76, 3
Simple Parallel execution, 3.166136, 0.314982, 77, 3
Simple Parallel execution, 3.166136, 0.311538, 78, 3
Simple Parallel execution, 3.166136, 0.307792, 79, 3
Simple Parallel execution, 3.166136, 0.345044, 80, 3
Simple Parallel execution, 3.166136, 0.373665, 81, 3
Simple Parallel execution, 3.166136, 0.432625, 82, 3
Simple Parallel execution, 3.166136, 0.399935, 83, 3
Simple Parallel execution, 3.166136, 0.395665, 84, 3
Simple Parallel execution, 3.166136, 0.392447, 85, 3
Simple Parallel execution, 3.166136, 0.384906, 86, 3
Simple Parallel execution, 3.166136, 0.383831, 87, 3
Simple Parallel execution, 3.166136, 0.381836, 88, 3
Simple Parallel execution, 3.166136, 0.373914, 89, 3
Simple Parallel execution, 3.166136, 0.371523, 90, 3
Simple Parallel execution, 3.166136, 0.389551, 91, 3
