Label, PI value, Time [s], OMP Threads, Iteration No.
Simple Parallel execution, 3.166136, 0.145561, 90, 3
Simple Parallel execution, 3.166136, 0.143559, 91, 3
Simple Parallel execution, 3.166136, 0.142149, 92, 3
Simple Parallel execution, 3.166136, 0.137333, 93, 3
Simple Parallel execution, 3.166136, 0.134571, 94, 3
Simple Parallel execution, 3.166136, 0.133976, 95, 3
Simple Parallel execution, 3.166136, 0.133097, 96, 3
Simple Parallel execution, 3.166136, 0.131988, 97, 3
Simple Parallel execution, 3.166136, 0.131853, 98, 3
Simple Parallel execution, 3.166136, 0.136089, 99, 3
Simple Parallel execution, 3.166136, 0.134116, 100, 3
Simple Parallel execution, 3.166136, 0.131396, 101, 3
Simple Parallel execution, 3.166136, 0.129518, 102, 3
Simple Parallel execution, 3.166136, 0.128751, 103, 3
Simple Parallel execution, 3.166136, 0.127468, 104, 3
Simple Parallel execution, 3.166136, 0.130959, 105, 3
Simple Parallel execution, 3.166136, 0.124594, 106, 3
Simple Parallel execution, 3.166136, 0.122517, 107, 3
Simple Parallel execution, 3.166136, 0.121869, 108, 3
Simple Parallel execution, 3.166136, 0.121148, 109, 3
Simple Parallel execution, 3.166136, 0.119803, 110, 3
Simple Parallel execution, 3.166136, 0.118080, 111, 3
Simple Parallel execution, 3.166136, 0.122877, 112, 3
Simple Parallel execution, 3.166136, 0.117876, 113, 3
Simple Parallel execution, 3.166136, 0.115348, 114, 3
Simple Parallel execution, 3.166136, 0.115050, 115, 3
Simple Parallel execution, 3.166136, 0.120432, 116, 3
Simple Parallel execution, 3.166136, 0.114056, 117, 3
Simple Parallel execution, 3.166136, 0.120375, 118, 3
Simple Parallel execution, 3.166136, 0.113305, 119, 3
Simple Parallel execution, 3.166136, 0.112640, 120, 3
Simple Parallel execution, 3.166136, 0.116871, 121, 3
Simple Parallel execution, 3.166136, 0.116688, 122, 3
Simple Parallel execution, 3.166136, 0.116266, 123, 3
Simple Parallel execution, 3.166136, 0.115528, 124, 3
Simple Parallel execution, 3.166136, 0.185626, 125, 3
Simple Parallel execution, 3.166136, 0.281440, 126, 3
Simple Parallel execution, 3.166136, 0.314858, 127, 3
Simple Parallel execution, 3.141593, 0.395592, 128, 3
Padded Parallel Execution, 3.166136, 0.884020, 1, 3
Padded Parallel Execution, 3.166136, 0.438073, 2, 3
Padded Parallel Execution, 3.166136, 0.291112, 3, 3
Padded Parallel Execution, 3.166136, 0.220655, 4, 3
Padded Parallel Execution, 3.166136, 0.177495, 5, 3
Padded Parallel Execution, 3.166136, 0.149271, 6, 3
Padded Parallel Execution, 3.166136, 0.127185, 7, 3
Padded Parallel Execution, 3.166136, 0.111583, 8, 3
Padded Parallel Execution, 3.166136, 0.099945, 9, 3
Padded Parallel Execution, 3.166136, 0.089208, 10, 3
Padded Parallel Execution, 3.166136, 0.080938, 11, 3
Padded Parallel Execution, 3.166136, 0.074131, 12, 3
Padded Parallel Execution, 3.166136, 0.068850, 13, 3
Padded Parallel Execution, 3.166136, 0.063852, 14, 3
Padded Parallel Execution, 3.166136, 0.059249, 15, 3
Padded Parallel Execution, 3.166136, 0.055516, 16, 3
Padded Parallel Execution, 3.166136, 0.052232, 17, 3
Padded Parallel Execution, 3.166136, 0.049426, 18, 3
Padded Parallel Execution, 3.166136, 0.046783, 19, 3
Padded Parallel Execution, 3.166136, 0.044682, 20, 3
Padded Parallel Execution, 3.166136, 0.042691, 21, 3
Padded Parallel Execution, 3.166136, 0.040912, 22, 3
Padded Parallel Execution, 3.166136, 0.039316, 23, 3
Padded Parallel Execution, 3.166136, 0.037103, 24, 3
Padded Parallel Execution, 3.166136, 0.035693, 25, 3
Padded Parallel Execution, 3.166136, 0.034481, 26, 3
Padded Parallel Execution, 3.166136, 0.033014, 27, 3
Padded Parallel Execution, 3.166136, 0.031840, 28, 3
Padded Parallel Execution, 3.166136, 0.030771, 29, 3
Padded Parallel Execution, 3.166136, 0.029835, 30, 3
Padded Parallel Execution, 3.166136, 0.028873, 31, 3
Padded Parallel Execution, 3.166136, 0.027853, 32, 3
Padded Parallel Execution, 3.166136, 0.026989, 33, 3
Padded Parallel Execution, 3.166136, 0.026243, 34, 3
Padded Parallel Execution, 3.166136, 0.025765, 35, 3
Padded Parallel Execution, 3.166136, 0.024796, 36, 3
Padded Parallel Execution, 3.166136, 0.024747, 37, 3
Padded Parallel Execution, 3.166136, 0.023765, 38, 3
Padded Parallel Execution, 3.166136, 0.023404, 39, 3
Padded Parallel Execution, 3.166136, 0.022401, 40, 3
Padded Parallel Execution, 3.166136, 0.022785, 41, 3
Padded Parallel Execution, 3.166136, 0.021464, 42, 3
Padded Parallel Execution, 3.166136, 0.021006, 43, 3
Padded Parallel Execution, 3.166136, 0.021073, 44, 3
Padded Parallel Execution, 3.166136, 0.020375, 45, 3
Padded Parallel Execution, 3.166136, 0.020234, 46, 3
Padded Parallel Execution, 3.166136, 0.019494, 47, 3
Padded Parallel Execution, 3.166136, 0.018780, 48, 3
Padded Parallel Execution, 3.166136, 0.018833, 49, 3
Padded Parallel Execution, 3.166136, 0.018723, 50, 3
Padded Parallel Execution, 3.166136, 0.018101, 51, 3
Padded Parallel Execution, 3.166136, 0.017762, 52, 3
Padded Parallel Execution, 3.166136, 0.019125, 53, 3
Padded Parallel Execution, 3.166136, 0.018355, 54, 3
Padded Parallel Execution, 3.166136, 0.018011, 55, 3
Padded Parallel Execution, 3.166136, 0.017710, 56, 3
Padded Parallel Execution, 3.166136, 0.017379, 57, 3
Padded Parallel Execution, 3.166136, 0.017084, 58, 3
Padded Parallel Execution, 3.166136, 0.016794, 59, 3
Padded Parallel Execution, 3.166136, 0.016520, 60, 3
Padded Parallel Execution, 3.166136, 0.016488, 61, 3
Padded Parallel Execution, 3.166136, 0.016155, 62, 3
Padded Parallel Execution, 3.166136, 0.015884, 63, 3
Padded Parallel Execution, 3.166136, 0.015872, 64, 3
Padded Parallel Execution, 3.166136, 0.015487, 65, 3
Padded Parallel Execution, 3.166136, 0.015433, 66, 3
Padded Parallel Execution, 3.166136, 0.015185, 67, 3
Padded Parallel Execution, 3.166136, 0.014962, 68, 3
Padded Parallel Execution, 3.166136, 0.014972, 69, 3
Padded Parallel Execution, 3.166136, 0.014879, 70, 3
Padded Parallel Execution, 3.166136, 0.014671, 71, 3
Padded Parallel Execution, 3.166136, 0.014506, 72, 3
Padded Parallel Execution, 3.166136, 0.014208, 73, 3
Padded Parallel Execution, 3.166136, 0.014134, 74, 3
Padded Parallel Execution, 3.166136, 0.014030, 75, 3
Padded Parallel Execution, 3.166136, 0.013858, 76, 3
Padded Parallel Execution, 3.166136, 0.013894, 77, 3
Padded Parallel Execution, 3.166136, 0.013671, 78, 3
Padded Parallel Execution, 3.166136, 0.013454, 79, 3
Padded Parallel Execution, 3.166136, 0.013304, 80, 3
Padded Parallel Execution, 3.166136, 0.013141, 81, 3
Padded Parallel Execution, 3.166136, 0.013099, 82, 3
Padded Parallel Execution, 3.166136, 0.012834, 83, 3
Padded Parallel Execution, 3.166136, 0.012864, 84, 3
Padded Parallel Execution, 3.166136, 0.012710, 85, 3
Padded Parallel Execution, 3.166136, 0.012605, 86, 3
Padded Parallel Execution, 3.166136, 0.013015, 87, 3
Padded Parallel Execution, 3.166136, 0.012391, 88, 3
Padded Parallel Execution, 3.166136, 0.012244, 89, 3
Padded Parallel Execution, 3.166136, 0.012215, 90, 3
Padded Parallel Execution, 3.166136, 0.012061, 91, 3
Padded Parallel Execution, 3.166136, 0.012034, 92, 3
Padded Parallel Execution, 3.166136, 0.011825, 93, 3
Padded Parallel Execution, 3.166136, 0.011811, 94, 3
Padded Parallel Execution, 3.166136, 0.011657, 95, 3
Padded Parallel Execution, 3.166136, 0.011646, 96, 3
Padded Parallel Execution, 3.166136, 0.011475, 97, 3
Padded Parallel Execution, 3.166136, 0.011436, 98, 3
Padded Parallel Execution, 3.166136, 0.011329, 99, 3
Padded Parallel Execution, 3.166136, 0.011240, 100, 3
Padded Parallel Execution, 3.166136, 0.011122, 101, 3
Padded Parallel Execution, 3.166136, 0.011023, 102, 3
Padded Parallel Execution, 3.166136, 0.010897, 103, 3
Padded Parallel Execution, 3.166136, 0.010830, 104, 3
Padded Parallel Execution, 3.166136, 0.010712, 105, 3
Padded Parallel Execution, 3.166136, 0.010690, 106, 3
Padded Parallel Execution, 3.166136, 0.010553, 107, 3
Padded Parallel Execution, 3.166136, 0.010487, 108, 3
Padded Parallel Execution, 3.166136, 0.010382, 109, 3
Padded Parallel Execution, 3.166136, 0.010235, 110, 3
Padded Parallel Execution, 3.166136, 0.010136, 111, 3
Padded Parallel Execution, 3.166136, 0.010145, 112, 3
Padded Parallel Execution, 3.166136, 0.010061, 113, 3
Padded Parallel Execution, 3.166136, 0.010060, 114, 3
Padded Parallel Execution, 3.166136, 0.009980, 115, 3
Padded Parallel Execution, 3.166136, 0.009906, 116, 3
Padded Parallel Execution, 3.166136, 0.010120, 117, 3
Padded Parallel Execution, 3.166136, 0.009757, 118, 3
Padded Parallel Execution, 3.166136, 0.009676, 119, 3
Padded Parallel Execution, 3.166136, 0.009609, 120, 3
Padded Parallel Execution, 3.166136, 0.009546, 121, 3
Padded Parallel Execution, 3.166136, 0.009458, 122, 3
Padded Parallel Execution, 3.166136, 0.009379, 123, 3
Padded Parallel Execution, 3.166136, 0.009318, 124, 3
Padded Parallel Execution, 3.166136, 0.009237, 125, 3
Padded Parallel Execution, 3.166136, 0.009188, 126, 3
Padded Parallel Execution, 3.166136, 0.009292, 127, 3
Padded Parallel Execution, 3.166136, 0.009123, 128, 3
Critical Parallel Execution, 3.141593, 0.877240, 1, 3
Critical Parallel Execution, 3.141593, 0.863769, 2, 3
Critical Parallel Execution, 3.141593, 0.862761, 3, 3
Critical Parallel Execution, 3.141593, 0.861823, 4, 3
Critical Parallel Execution, 3.141593, 0.861684, 5, 3
Critical Parallel Execution, 3.141593, 0.862508, 6, 3
Critical Parallel Execution, 3.141593, 0.862269, 7, 3
Critical Parallel Execution, 3.141593, 0.861992, 8, 3
Critical Parallel Execution, 3.141593, 0.862237, 9, 3
Critical Parallel Execution, 3.141593, 0.862022, 10, 3
Critical Parallel Execution, 3.141593, 0.863465, 11, 3
Critical Parallel Execution, 3.141593, 0.866405, 12, 3
Critical Parallel Execution, 3.141593, 0.862656, 13, 3
Critical Parallel Execution, 3.141593, 0.862539, 14, 3
Critical Parallel Execution, 3.141593, 0.867032, 15, 3
Critical Parallel Execution, 3.141593, 0.862970, 16, 3
Critical Parallel Execution, 3.141593, 0.862652, 17, 3
Critical Parallel Execution, 3.141593, 0.864830, 18, 3
Critical Parallel Execution, 3.141593, 0.869995, 19, 3
Critical Parallel Execution, 3.141593, 0.867208, 20, 3
Critical Parallel Execution, 3.141593, 0.862056, 21, 3
Critical Parallel Execution, 3.141593, 0.862336, 22, 3
Critical Parallel Execution, 3.141593, 0.862810, 23, 3
Critical Parallel Execution, 3.141593, 0.862371, 24, 3
Critical Parallel Execution, 3.141593, 0.862274, 25, 3
Critical Parallel Execution, 3.141593, 0.862276, 26, 3
Critical Parallel Execution, 3.141593, 0.862195, 27, 3
Critical Parallel Execution, 3.141593, 0.862996, 28, 3
Critical Parallel Execution, 3.141593, 0.862766, 29, 3
Critical Parallel Execution, 3.141593, 0.862631, 30, 3
Critical Parallel Execution, 3.141593, 0.862238, 31, 3
Critical Parallel Execution, 3.141593, 0.863195, 32, 3
Critical Parallel Execution, 3.141593, 0.863602, 33, 3
Critical Parallel Execution, 3.141593, 0.863279, 34, 3
Critical Parallel Execution, 3.141593, 0.863071, 35, 3
Critical Parallel Execution, 3.141593, 0.863871, 36, 3
Critical Parallel Execution, 3.141593, 0.864023, 37, 3
Critical Parallel Execution, 3.141593, 0.862871, 38, 3
Critical Parallel Execution, 3.141593, 0.862574, 39, 3
Critical Parallel Execution, 3.141593, 0.862761, 40, 3
Critical Parallel Execution, 3.141593, 0.862742, 41, 3
Critical Parallel Execution, 3.141593, 0.863172, 42, 3
Critical Parallel Execution, 3.141593, 0.862927, 43, 3
Critical Parallel Execution, 3.141593, 0.862890, 44, 3
Critical Parallel Execution, 3.141593, 0.863379, 45, 3
Critical Parallel Execution, 3.141593, 0.863277, 46, 3
Critical Parallel Execution, 3.141593, 0.863464, 47, 3
Critical Parallel Execution, 3.141593, 0.863595, 48, 3
Critical Parallel Execution, 3.141593, 0.863347, 49, 3
Critical Parallel Execution, 3.141593, 0.863341, 50, 3
Critical Parallel Execution, 3.141593, 0.863357, 51, 3
Critical Parallel Execution, 3.141593, 0.863714, 52, 3
Critical Parallel Execution, 3.141593, 0.863970, 53, 3
Critical Parallel Execution, 3.141593, 0.863262, 54, 3
Critical Parallel Execution, 3.141593, 0.863881, 55, 3
Critical Parallel Execution, 3.141593, 0.863511, 56, 3
Critical Parallel Execution, 3.141593, 0.863752, 57, 3
Critical Parallel Execution, 3.141593, 0.863294, 58, 3
Critical Parallel Execution, 3.141593, 0.863587, 59, 3
Critical Parallel Execution, 3.141593, 0.864876, 60, 3
Critical Parallel Execution, 3.141593, 0.863475, 61, 3
Critical Parallel Execution, 3.141593, 0.870560, 62, 3
Critical Parallel Execution, 3.141593, 0.863254, 63, 3
Critical Parallel Execution, 3.141593, 0.863251, 64, 3
Critical Parallel Execution, 3.141593, 0.866155, 65, 3
Critical Parallel Execution, 3.141593, 0.863574, 66, 3
Critical Parallel Execution, 3.141593, 0.864012, 67, 3
Critical Parallel Execution, 3.141593, 0.863966, 68, 3
Critical Parallel Execution, 3.141593, 0.863494, 69, 3
Critical Parallel Execution, 3.141593, 0.863455, 70, 3
Critical Parallel Execution, 3.141593, 0.863335, 71, 3
Critical Parallel Execution, 3.141593, 0.863206, 72, 3
Critical Parallel Execution, 3.141593, 0.863757, 73, 3
Critical Parallel Execution, 3.141593, 0.863247, 74, 3
Critical Parallel Execution, 3.141593, 0.863194, 75, 3
Critical Parallel Execution, 3.141593, 0.872512, 76, 3
Critical Parallel Execution, 3.141593, 0.867463, 77, 3
Critical Parallel Execution, 3.141593, 0.886711, 78, 3
Critical Parallel Execution, 3.141593, 0.879426, 79, 3
Critical Parallel Execution, 3.141593, 0.889252, 80, 3
Critical Parallel Execution, 3.141593, 0.889047, 81, 3
Critical Parallel Execution, 3.141593, 0.900400, 82, 3
Critical Parallel Execution, 3.141593, 0.901759, 83, 3
Critical Parallel Execution, 3.141593, 0.896612, 84, 3
Critical Parallel Execution, 3.141593, 0.901406, 85, 3
Critical Parallel Execution, 3.141593, 0.899738, 86, 3
Critical Parallel Execution, 3.141593, 0.903054, 87, 3
Critical Parallel Execution, 3.141593, 0.902296, 88, 3
Critical Parallel Execution, 3.141593, 0.904623, 89, 3
Critical Parallel Execution, 3.141593, 0.905144, 90, 3
Critical Parallel Execution, 3.141593, 0.913079, 91, 3
Critical Parallel Execution, 3.141593, 0.916550, 92, 3
Critical Parallel Execution, 3.141593, 0.918734, 93, 3
Critical Parallel Execution, 3.141593, 0.922106, 94, 3
Critical Parallel Execution, 3.141593, 0.925126, 95, 3
Critical Parallel Execution, 3.141593, 0.917249, 96, 3
Critical Parallel Execution, 3.141593, 0.932613, 97, 3
Critical Parallel Execution, 3.141593, 0.932329, 98, 3
Critical Parallel Execution, 3.141593, 0.945273, 99, 3
Critical Parallel Execution, 3.141593, 0.944724, 100, 3
Critical Parallel Execution, 3.141593, 0.950403, 101, 3
Critical Parallel Execution, 3.141593, 0.955495, 102, 3
Critical Parallel Execution, 3.141593, 0.956557, 103, 3
Critical Parallel Execution, 3.141593, 0.964143, 104, 3
Critical Parallel Execution, 3.141593, 0.968212, 105, 3
Critical Parallel Execution, 3.141593, 0.968294, 106, 3
Critical Parallel Execution, 3.141593, 0.972390, 107, 3
Critical Parallel Execution, 3.141593, 0.970193, 108, 3
Critical Parallel Execution, 3.141593, 0.972960, 109, 3
Critical Parallel Execution, 3.141593, 0.974801, 110, 3
Critical Parallel Execution, 3.141593, 0.980632, 111, 3
Critical Parallel Execution, 3.141593, 0.994017, 112, 3
Critical Parallel Execution, 3.141593, 0.991275, 113, 3
Critical Parallel Execution, 3.141593, 1.277644, 114, 3
Critical Parallel Execution, 3.141593, 0.985701, 115, 3
Critical Parallel Execution, 3.141593, 0.987213, 116, 3
Critical Parallel Execution, 3.141593, 0.993249, 117, 3
Critical Parallel Execution, 3.141593, 0.988226, 118, 3
Critical Parallel Execution, 3.141593, 0.996604, 119, 3
Critical Parallel Execution, 3.141593, 1.246453, 120, 3
Critical Parallel Execution, 3.141593, 0.992460, 121, 3
Critical Parallel Execution, 3.141593, 0.993839, 122, 3
Critical Parallel Execution, 3.141593, 0.993554, 123, 3
Critical Parallel Execution, 3.141593, 1.144834, 124, 3
Critical Parallel Execution, 3.141593, 0.994195, 125, 3
Critical Parallel Execution, 3.141593, 0.993611, 126, 3
Critical Parallel Execution, 3.141593, 0.994322, 127, 3
Critical Parallel Execution, 3.141593, 1.002991, 128, 3
FOR parallel Execution, 0.000000, 0.868826, 1, 3
FOR parallel Execution, 0.000000, 0.433188, 2, 3
FOR parallel Execution, 0.000000, 0.287730, 3, 3
FOR parallel Execution, 0.000000, 0.215866, 4, 3
FOR parallel Execution, 0.000000, 0.172902, 5, 3
FOR parallel Execution, 0.000000, 0.144356, 6, 3
FOR parallel Execution, 0.000000, 0.124708, 7, 3
FOR parallel Execution, 0.000000, 0.108468, 8, 3
FOR parallel Execution, 0.000000, 0.097866, 9, 3
FOR parallel Execution, 0.000000, 0.086861, 10, 3
FOR parallel Execution, 0.000000, 0.079020, 11, 3
FOR parallel Execution, 0.000000, 0.072671, 12, 3
FOR parallel Execution, 0.000000, 0.067079, 13, 3
FOR parallel Execution, 0.000000, 0.062395, 14, 3
FOR parallel Execution, 0.000000, 0.058313, 15, 3
FOR parallel Execution, 0.000000, 0.055039, 16, 3
FOR parallel Execution, 0.000000, 0.051407, 17, 3
FOR parallel Execution, 0.000000, 0.048387, 18, 3
FOR parallel Execution, 0.000000, 0.046140, 19, 3
FOR parallel Execution, 0.000000, 0.043824, 20, 3
FOR parallel Execution, 0.000000, 0.041873, 21, 3
FOR parallel Execution, 0.000000, 0.040053, 22, 3
FOR parallel Execution, 0.000000, 0.037863, 23, 3
FOR parallel Execution, 0.000000, 0.036773, 24, 3
FOR parallel Execution, 0.000000, 0.035216, 25, 3
FOR parallel Execution, 0.000000, 0.033385, 26, 3
FOR parallel Execution, 0.000000, 0.032613, 27, 3
FOR parallel Execution, 0.000000, 0.032004, 28, 3
FOR parallel Execution, 0.000000, 0.030112, 29, 3
FOR parallel Execution, 0.000000, 0.029006, 30, 3
FOR parallel Execution, 0.000000, 0.028120, 31, 3
FOR parallel Execution, 0.000000, 0.027724, 32, 3
FOR parallel Execution, 0.000000, 0.026314, 33, 3
FOR parallel Execution, 0.000000, 0.026280, 34, 3
FOR parallel Execution, 0.000000, 0.025202, 35, 3
FOR parallel Execution, 0.000000, 0.024796, 36, 3
FOR parallel Execution, 0.000000, 0.023933, 37, 3
FOR parallel Execution, 0.000000, 0.022907, 38, 3
FOR parallel Execution, 0.000000, 0.023423, 39, 3
FOR parallel Execution, 0.000000, 0.022843, 40, 3
FOR parallel Execution, 0.000000, 0.021478, 41, 3
FOR parallel Execution, 0.000000, 0.021202, 42, 3
FOR parallel Execution, 0.000000, 0.020775, 43, 3
FOR parallel Execution, 0.000000, 0.020285, 44, 3
FOR parallel Execution, 0.000000, 0.020009, 45, 3
FOR parallel Execution, 0.000000, 0.019327, 46, 3
FOR parallel Execution, 0.000000, 0.018746, 47, 3
FOR parallel Execution, 0.000000, 0.018498, 48, 3
FOR parallel Execution, 0.000000, 0.018846, 49, 3
FOR parallel Execution, 0.000000, 0.018965, 50, 3
FOR parallel Execution, 0.000000, 0.017793, 51, 3
FOR parallel Execution, 0.000000, 0.017597, 52, 3
FOR parallel Execution, 0.000000, 0.016439, 53, 3
FOR parallel Execution, 0.000000, 0.016424, 54, 3
FOR parallel Execution, 0.000000, 0.016431, 55, 3
FOR parallel Execution, 0.000000, 0.016083, 56, 3
FOR parallel Execution, 0.000000, 0.016188, 57, 3
FOR parallel Execution, 0.000000, 0.015240, 58, 3
FOR parallel Execution, 0.000000, 0.015375, 59, 3
FOR parallel Execution, 0.000000, 0.014933, 60, 3
FOR parallel Execution, 0.000000, 0.014767, 61, 3
FOR parallel Execution, 0.000000, 0.014676, 62, 3
FOR parallel Execution, 0.000000, 0.014101, 63, 3
FOR parallel Execution, 0.000000, 0.013824, 64, 3
FOR parallel Execution, 0.000000, 0.014626, 65, 3
FOR parallel Execution, 0.000000, 0.013435, 66, 3
FOR parallel Execution, 0.000000, 0.013387, 67, 3
FOR parallel Execution, 0.000000, 0.012867, 68, 3
FOR parallel Execution, 0.000000, 0.012869, 69, 3
FOR parallel Execution, 0.000000, 0.012924, 70, 3
FOR parallel Execution, 0.000000, 0.012625, 71, 3
FOR parallel Execution, 0.000000, 0.012647, 72, 3
FOR parallel Execution, 0.000000, 0.012161, 73, 3
FOR parallel Execution, 0.000000, 0.012961, 74, 3
FOR parallel Execution, 0.000000, 0.012857, 75, 3
FOR parallel Execution, 0.000000, 0.012421, 76, 3
FOR parallel Execution, 0.000000, 0.012361, 77, 3
FOR parallel Execution, 0.000000, 0.011899, 78, 3
FOR parallel Execution, 0.000000, 0.012306, 79, 3
FOR parallel Execution, 0.000000, 0.012150, 80, 3
FOR parallel Execution, 0.000000, 0.012270, 81, 3
FOR parallel Execution, 0.000000, 0.011488, 82, 3
FOR parallel Execution, 0.000000, 0.011121, 83, 3
FOR parallel Execution, 0.000000, 0.011338, 84, 3
FOR parallel Execution, 0.000000, 0.010988, 85, 3
FOR parallel Execution, 0.000000, 0.010983, 86, 3
FOR parallel Execution, 0.000000, 0.010972, 87, 3
FOR parallel Execution, 0.000000, 0.010869, 88, 3
FOR parallel Execution, 0.000000, 0.010968, 89, 3
FOR parallel Execution, 0.000000, 0.010732, 90, 3
FOR parallel Execution, 0.000000, 0.010503, 91, 3
FOR parallel Execution, 0.000000, 0.010398, 92, 3
FOR parallel Execution, 0.000000, 0.010800, 93, 3
FOR parallel Execution, 0.000000, 0.010747, 94, 3
FOR parallel Execution, 0.000000, 0.010229, 95, 3
FOR parallel Execution, 0.000000, 0.010162, 96, 3
FOR parallel Execution, 0.000000, 0.010060, 97, 3
FOR parallel Execution, 0.000000, 0.010520, 98, 3
FOR parallel Execution, 0.000000, 0.010202, 99, 3
FOR parallel Execution, 0.000000, 0.009902, 100, 3
FOR parallel Execution, 0.000000, 0.009748, 101, 3
FOR parallel Execution, 0.000000, 0.010200, 102, 3
FOR parallel Execution, 0.000000, 0.009729, 103, 3
FOR parallel Execution, 0.000000, 0.009620, 104, 3
FOR parallel Execution, 0.000000, 0.009883, 105, 3
FOR parallel Execution, 0.000000, 0.009430, 106, 3
FOR parallel Execution, 0.000000, 0.009520, 107, 3
FOR parallel Execution, 0.000000, 0.009267, 108, 3
FOR parallel Execution, 0.000000, 0.009335, 109, 3
FOR parallel Execution, 0.000000, 0.009260, 110, 3
FOR parallel Execution, 0.000000, 0.009698, 111, 3
FOR parallel Execution, 0.000000, 0.009210, 112, 3
FOR parallel Execution, 0.000000, 0.009333, 113, 3
FOR parallel Execution, 0.000000, 0.008880, 114, 3
FOR parallel Execution, 0.000000, 0.009319, 115, 3
FOR parallel Execution, 0.000000, 0.009219, 116, 3
FOR parallel Execution, 0.000000, 0.009344, 117, 3
FOR parallel Execution, 0.000000, 0.008770, 118, 3
FOR parallel Execution, 0.000000, 0.009263, 119, 3
FOR parallel Execution, 0.000000, 0.008572, 120, 3
FOR parallel Execution, 0.000000, 0.008502, 121, 3
FOR parallel Execution, 0.000000, 0.008620, 122, 3
FOR parallel Execution, 0.000000, 0.008572, 123, 3
FOR parallel Execution, 0.000000, 0.008321, 124, 3
FOR parallel Execution, 0.000000, 0.008570, 125, 3
FOR parallel Execution, 0.000000, 0.008130, 126, 3
FOR parallel Execution, 0.000000, 0.008129, 127, 3
FOR parallel Execution, 0.000000, 0.008042, 128, 3
Reduced FOR parallel Execution, 3.141593, 0.870452, 1, 3
Reduced FOR parallel Execution, 3.141593, 0.433074, 2, 3
Reduced FOR parallel Execution, 3.141593, 0.288142, 3, 3
Reduced FOR parallel Execution, 3.141593, 0.216236, 4, 3
Reduced FOR parallel Execution, 3.141593, 0.173104, 5, 3
Reduced FOR parallel Execution, 3.141593, 0.145295, 6, 3
Reduced FOR parallel Execution, 3.141593, 0.124043, 7, 3
Reduced FOR parallel Execution, 3.141593, 0.108477, 8, 3
Reduced FOR parallel Execution, 3.141593, 0.096352, 9, 3
Reduced FOR parallel Execution, 3.141593, 0.086876, 10, 3
Reduced FOR parallel Execution, 3.141593, 0.079363, 11, 3
Reduced FOR parallel Execution, 3.141593, 0.072704, 12, 3
Reduced FOR parallel Execution, 3.141593, 0.068161, 13, 3
Reduced FOR parallel Execution, 3.141593, 0.062385, 14, 3
Reduced FOR parallel Execution, 3.141593, 0.057983, 15, 3
Reduced FOR parallel Execution, 3.141593, 0.054444, 16, 3
Reduced FOR parallel Execution, 3.141593, 0.051472, 17, 3
Reduced FOR parallel Execution, 3.141593, 0.048444, 18, 3
Reduced FOR parallel Execution, 3.141593, 0.046207, 19, 3
Reduced FOR parallel Execution, 3.141593, 0.043778, 20, 3
Reduced FOR parallel Execution, 3.141593, 0.041849, 21, 3
Reduced FOR parallel Execution, 3.141593, 0.040294, 22, 3
Reduced FOR parallel Execution, 3.141593, 0.038262, 23, 3
Reduced FOR parallel Execution, 3.141593, 0.036716, 24, 3
Reduced FOR parallel Execution, 3.141593, 0.035261, 25, 3
Reduced FOR parallel Execution, 3.141593, 0.033772, 26, 3
Reduced FOR parallel Execution, 3.141593, 0.032660, 27, 3
Reduced FOR parallel Execution, 3.141593, 0.031160, 28, 3
Reduced FOR parallel Execution, 3.141593, 0.030079, 29, 3
Reduced FOR parallel Execution, 3.141593, 0.029515, 30, 3
Reduced FOR parallel Execution, 3.141593, 0.028317, 31, 3
Reduced FOR parallel Execution, 3.141593, 0.027669, 32, 3
Reduced FOR parallel Execution, 3.141593, 0.026310, 33, 3
Reduced FOR parallel Execution, 3.141593, 0.025699, 34, 3
Reduced FOR parallel Execution, 3.141593, 0.025378, 35, 3
Reduced FOR parallel Execution, 3.141593, 0.024759, 36, 3
Reduced FOR parallel Execution, 3.141593, 0.024025, 37, 3
Reduced FOR parallel Execution, 3.141593, 0.023499, 38, 3
Reduced FOR parallel Execution, 3.141593, 0.023017, 39, 3
Reduced FOR parallel Execution, 3.141593, 0.022309, 40, 3
Reduced FOR parallel Execution, 3.141593, 0.021885, 41, 3
Reduced FOR parallel Execution, 3.141593, 0.021135, 42, 3
Reduced FOR parallel Execution, 3.141593, 0.020641, 43, 3
Reduced FOR parallel Execution, 3.141593, 0.020344, 44, 3
Reduced FOR parallel Execution, 3.141593, 0.019744, 45, 3
Reduced FOR parallel Execution, 3.141593, 0.019485, 46, 3
Reduced FOR parallel Execution, 3.141593, 0.019222, 47, 3
Reduced FOR parallel Execution, 3.141593, 0.018336, 48, 3
Reduced FOR parallel Execution, 3.141593, 0.017798, 49, 3
Reduced FOR parallel Execution, 3.141593, 0.018265, 50, 3
Reduced FOR parallel Execution, 3.141593, 0.017552, 51, 3
Reduced FOR parallel Execution, 3.141593, 0.016941, 52, 3
Reduced FOR parallel Execution, 3.141593, 0.016664, 53, 3
Reduced FOR parallel Execution, 3.141593, 0.016561, 54, 3
Reduced FOR parallel Execution, 3.141593, 0.016519, 55, 3
Reduced FOR parallel Execution, 3.141593, 0.015969, 56, 3
Reduced FOR parallel Execution, 3.141593, 0.015698, 57, 3
Reduced FOR parallel Execution, 3.141593, 0.015785, 58, 3
